policy_id,gender,living_status,age,safty_rating,high_education_ind
policy_81768,F,dependent,17,73,FALSE
policy_81771,F,own,69,91,TRUE
policy_81773,M,rent,53,83,TRUE
policy_81777,M,rent,59,84,TRUE
policy_81777,F,rent,53,72,FALSE
policy_81778,M,own,35,73,TRUE
policy_81778,F,own,54,89,TRUE
policy_81782,M,rent,53,80,TRUE
policy_81782,M,rent,52,63,TRUE
policy_81785,F,own,52,86,FALSE
policy_81786,F,own,36,66,FALSE
policy_81789,M,dependent,18,75,FALSE
policy_81795,M,own,60,89,FALSE
policy_81795,F,own,80,92,FALSE
policy_81795,F,dependent,19,72,FALSE
policy_81799,F,own,31,54,TRUE
policy_81800,M,rent,39,64,FALSE
policy_81801,M,own,31,84,TRUE
policy_81801,F,own,55,90,FALSE
policy_81803,M,own,70,73,TRUE
policy_81803,M,dependent,17,61,FALSE
policy_81803,F,dependent,17,70,FALSE
policy_81804,M,rent,53,52,FALSE
policy_81804,F,dependent,17,54,FALSE
policy_81804,F,dependent,17,72,FALSE
policy_81811,F,own,62,82,TRUE
policy_81812,M,rent,50,65,TRUE
policy_81812,M,rent,55,53,FALSE
policy_81813,M,own,53,71,TRUE
policy_81813,F,own,60,90,TRUE
policy_81815,M,own,53,58,FALSE
policy_81815,F,dependent,18,62,FALSE
policy_81815,M,dependent,17,56,FALSE
policy_81816,M,own,37,67,TRUE
policy_81817,F,own,62,60,TRUE
policy_81819,M,own,32,32,FALSE
policy_81819,F,own,55,74,FALSE
policy_81820,F,rent,53,70,TRUE
policy_81821,M,rent,29,40,TRUE
policy_81822,F,rent,62,98,TRUE
policy_81822,F,rent,36,88,TRUE
policy_81822,F,dependent,17,74,FALSE
policy_81824,M,own,60,84,FALSE
policy_81824,M,own,43,40,TRUE
policy_81824,F,dependent,18,76,FALSE
policy_81824,F,dependent,18,68,FALSE
policy_81824,M,dependent,18,81,FALSE
policy_81825,M,own,41,86,FALSE
policy_81825,F,own,59,78,FALSE
policy_81825,M,dependent,17,57,FALSE
policy_81825,M,dependent,18,57,FALSE
policy_81829,M,own,67,78,TRUE
policy_81829,F,own,68,36,TRUE
policy_81831,F,own,65,85,FALSE
policy_81832,M,own,47,93,TRUE
policy_81833,F,rent,57,56,TRUE
policy_81834,F,rent,49,77,TRUE
policy_81834,M,rent,105,54,TRUE
policy_81834,M,dependent,17,74,FALSE
policy_81838,F,own,72,66,TRUE
policy_81838,M,own,54,77,FALSE
policy_81838,M,dependent,16,75,FALSE
policy_81839,M,own,29,85,FALSE
policy_81839,F,own,60,86,TRUE
policy_81841,M,dependent,20,55,FALSE
policy_81842,M,own,62,84,TRUE
policy_81842,M,dependent,19,75,FALSE
policy_81842,M,dependent,17,48,FALSE
policy_81844,M,rent,54,90,TRUE
policy_81845,M,own,66,68,TRUE
policy_81845,M,dependent,19,64,FALSE
policy_81845,F,dependent,17,72,FALSE
policy_81845,M,dependent,17,64,FALSE
policy_81846,F,rent,66,99,TRUE
policy_81847,M,own,48,84,TRUE
policy_81847,F,dependent,18,67,FALSE
policy_81852,F,rent,40,53,TRUE
policy_81852,F,rent,40,78,FALSE
policy_81854,M,own,48,76,TRUE
policy_81856,M,rent,75,59,NA
policy_81856,F,rent,45,86,TRUE
policy_81857,F,rent,53,76,FALSE
policy_81857,M,rent,40,89,FALSE
policy_81859,M,own,37,98,FALSE
policy_81859,F,dependent,18,76,FALSE
policy_81860,M,rent,44,74,FALSE
policy_81860,F,rent,35,65,FALSE
policy_81864,M,rent,31,67,FALSE
policy_81864,M,dependent,17,76,FALSE
policy_81866,F,rent,36,91,FALSE
policy_81866,F,rent,36,87,TRUE
policy_81866,F,dependent,17,50,FALSE
policy_81867,M,own,43,88,TRUE
policy_81867,F,own,40,88,FALSE
policy_81867,M,dependent,17,69,FALSE
policy_81868,F,own,56,82,TRUE
policy_81868,F,dependent,18,72,FALSE
policy_81868,F,dependent,17,68,FALSE
policy_81868,F,dependent,18,45,FALSE
policy_81872,M,rent,38,72,FALSE
policy_81872,M,rent,41,60,TRUE
policy_81872,F,dependent,18,77,FALSE
policy_81873,F,rent,49,14,TRUE
policy_81874,F,own,57,74,FALSE
policy_81874,F,own,54,65,TRUE
policy_81874,F,dependent,22,79,TRUE
policy_81874,F,dependent,20,31,FALSE
policy_81874,F,dependent,17,71,FALSE
policy_81875,M,rent,62,70,FALSE
policy_81875,M,dependent,18,83,FALSE
policy_81876,F,own,43,64,TRUE
policy_81876,F,own,47,66,TRUE
policy_81876,M,dependent,18,74,FALSE
policy_81879,F,own,65,71,TRUE
policy_81880,M,rent,49,81,TRUE
policy_81880,F,rent,53,70,TRUE
policy_81881,F,rent,58,70,FALSE
policy_81886,F,rent,45,68,TRUE
policy_81886,F,rent,51,83,TRUE
policy_81887,M,own,43,84,FALSE
policy_81887,F,own,57,90,TRUE
policy_81888,M,own,44,70,FALSE
policy_81888,F,own,49,75,TRUE
policy_81888,M,dependent,23,51,TRUE
policy_81890,F,rent,43,80,FALSE
policy_81890,M,rent,56,55,TRUE
policy_81890,F,dependent,19,65,FALSE
policy_81891,M,own,52,75,TRUE
policy_81891,M,own,45,81,TRUE
policy_81891,F,dependent,18,79,FALSE
policy_81892,F,rent,60,91,TRUE
policy_81893,M,own,55,91,FALSE
policy_81895,F,own,57,86,FALSE
policy_81897,M,own,59,87,FALSE
policy_81897,F,own,57,87,TRUE
policy_81902,F,dependent,17,71,FALSE
policy_81903,F,own,38,81,TRUE
policy_81905,F,own,48,66,TRUE
policy_81907,F,dependent,18,85,FALSE
policy_81910,F,rent,56,84,TRUE
policy_81912,M,own,76,67,TRUE
policy_81913,M,own,38,71,FALSE
policy_81913,F,own,48,63,TRUE
policy_81916,F,rent,35,84,TRUE
policy_81917,M,own,57,51,FALSE
policy_81917,F,own,41,69,TRUE
policy_81918,M,rent,34,82,FALSE
policy_81918,M,rent,47,72,TRUE
policy_81918,M,dependent,16,47,FALSE
policy_81920,F,own,66,56,TRUE
policy_81920,F,own,49,61,FALSE
policy_81931,F,rent,52,68,TRUE
policy_81935,M,dependent,17,37,FALSE
policy_81937,M,rent,46,60,FALSE
policy_81937,F,dependent,27,76,FALSE
policy_81938,F,own,60,49,FALSE
policy_81938,F,own,56,64,TRUE
policy_81938,F,dependent,20,44,FALSE
policy_81938,F,dependent,17,52,FALSE
policy_81938,F,dependent,18,33,FALSE
policy_81938,M,dependent,17,62,FALSE
policy_81940,M,rent,49,70,TRUE
policy_81940,F,dependent,17,65,FALSE
policy_81940,M,dependent,16,73,FALSE
policy_81940,M,dependent,19,55,FALSE
policy_81943,F,own,65,56,TRUE
policy_81944,M,rent,51,91,TRUE
policy_81944,F,rent,55,93,TRUE
policy_81947,M,rent,55,89,TRUE
policy_81948,F,rent,58,80,TRUE
policy_81948,F,rent,59,79,TRUE
policy_81948,M,dependent,18,70,FALSE
policy_81949,M,rent,54,78,TRUE
policy_81950,F,rent,59,49,FALSE
policy_81950,M,dependent,18,75,FALSE
policy_81950,F,dependent,18,71,FALSE
policy_81952,M,rent,40,73,TRUE
policy_81952,M,rent,50,57,TRUE
policy_81953,F,own,51,91,FALSE
policy_81954,M,own,40,48,TRUE
policy_81958,M,own,46,92,TRUE
policy_81958,M,dependent,18,77,FALSE
policy_81958,F,dependent,19,69,FALSE
policy_81958,M,dependent,17,76,FALSE
policy_81958,M,dependent,17,59,FALSE
policy_81958,M,dependent,17,74,FALSE
policy_81960,F,rent,37,60,TRUE
policy_81960,F,dependent,16,83,FALSE
policy_81961,M,rent,47,65,TRUE
policy_81961,F,rent,68,43,TRUE
policy_81961,F,dependent,18,65,FALSE
policy_81963,M,rent,48,56,FALSE
policy_81963,F,rent,47,65,TRUE
policy_81963,F,dependent,20,35,FALSE
policy_81964,F,rent,75,94,FALSE
policy_81966,M,rent,37,31,TRUE
policy_81966,M,rent,46,96,TRUE
policy_81966,F,dependent,17,76,FALSE
policy_81966,F,dependent,20,77,FALSE
policy_81967,F,rent,51,92,TRUE
policy_81969,M,own,32,74,FALSE
policy_81969,F,own,33,76,TRUE
policy_81974,M,own,39,91,TRUE
policy_81974,F,own,48,83,TRUE
policy_81974,F,dependent,17,50,FALSE
policy_81975,M,dependent,18,25,FALSE
policy_81982,F,own,47,82,TRUE
policy_81982,F,own,61,80,TRUE
policy_81982,F,dependent,18,3,FALSE
policy_81983,F,own,59,85,FALSE
policy_81983,F,dependent,18,79,FALSE
policy_81983,F,dependent,16,73,FALSE
policy_81986,M,own,52,85,FALSE
policy_81986,M,own,55,62,FALSE
policy_81995,M,rent,27,64,TRUE
policy_81995,F,rent,42,87,FALSE
policy_81999,M,rent,58,90,TRUE
policy_82002,M,own,46,62,TRUE
policy_82002,F,own,58,57,FALSE
policy_82002,M,dependent,17,57,FALSE
policy_82005,M,rent,47,90,TRUE
policy_82005,F,dependent,20,66,FALSE
policy_82009,M,rent,45,78,FALSE
policy_82009,F,dependent,17,69,FALSE
policy_82009,F,dependent,18,64,FALSE
policy_82009,M,dependent,17,66,FALSE
policy_82009,F,dependent,19,73,FALSE
policy_82012,M,rent,53,66,TRUE
policy_82015,F,rent,45,78,TRUE
policy_82016,M,rent,37,80,TRUE
policy_82018,M,own,39,46,TRUE
policy_82018,F,own,43,97,TRUE
policy_82018,M,dependent,17,27,FALSE
policy_82020,M,rent,55,71,TRUE
policy_82020,F,rent,46,87,FALSE
policy_82020,F,dependent,21,57,TRUE
policy_82025,M,rent,43,73,FALSE
policy_82030,M,rent,34,81,TRUE
policy_82030,F,dependent,17,84,FALSE
policy_82030,M,dependent,20,34,FALSE
policy_82032,M,own,27,82,FALSE
policy_82033,F,own,57,72,FALSE
policy_82033,F,own,59,82,TRUE
policy_82038,M,own,63,66,TRUE
policy_82038,M,own,40,78,TRUE
policy_82038,M,dependent,20,28,FALSE
policy_82042,M,own,60,63,TRUE
policy_82043,F,own,54,53,FALSE
policy_82048,F,rent,32,54,FALSE
policy_82050,F,rent,50,52,FALSE
policy_82053,M,own,63,74,TRUE
policy_82053,F,own,47,66,TRUE
policy_82053,F,dependent,17,68,FALSE
policy_82055,F,rent,59,42,TRUE
policy_82059,M,rent,35,74,TRUE
policy_82059,F,rent,68,81,TRUE
policy_82060,F,own,41,71,FALSE
policy_82061,F,rent,49,84,TRUE
policy_82062,M,own,36,81,TRUE
policy_82062,F,own,36,90,TRUE
policy_82062,M,dependent,18,36,FALSE
policy_82063,M,own,55,77,TRUE
policy_82068,F,own,36,73,TRUE
policy_82069,M,rent,54,48,FALSE
policy_82069,F,rent,38,37,TRUE
policy_82071,F,rent,48,71,TRUE
policy_82079,F,rent,74,83,TRUE
policy_82079,F,rent,32,61,TRUE
policy_82083,M,own,39,5,TRUE
policy_82083,F,own,56,51,TRUE
policy_82084,M,own,59,86,TRUE
policy_82084,F,dependent,22,-11,FALSE
policy_82084,M,dependent,21,87,FALSE
policy_82085,M,rent,53,31,FALSE
policy_82086,M,rent,51,78,FALSE
policy_82086,F,dependent,17,38,FALSE
policy_82086,F,dependent,19,45,FALSE
policy_82087,M,own,44,49,FALSE
policy_82087,F,own,44,65,TRUE
policy_82090,F,own,37,71,TRUE
policy_82094,M,rent,55,73,FALSE
policy_82094,F,dependent,17,39,FALSE
policy_82096,M,rent,45,67,TRUE
policy_82096,F,rent,63,67,FALSE
policy_82096,M,dependent,17,60,FALSE
policy_82097,M,own,29,85,TRUE
policy_82098,M,rent,35,82,TRUE
policy_82098,F,rent,62,91,TRUE
policy_82101,M,own,45,75,TRUE
policy_82101,F,own,63,91,TRUE
policy_82102,M,own,49,48,TRUE
policy_82103,M,own,45,83,TRUE
policy_82103,F,dependent,21,54,TRUE
policy_82103,M,dependent,20,38,FALSE
policy_82104,M,own,37,NA,FALSE
policy_82104,M,own,36,58,FALSE
policy_82109,F,own,41,56,FALSE
policy_82109,F,dependent,17,85,FALSE
policy_82109,M,dependent,19,60,FALSE
policy_82113,M,own,32,88,FALSE
policy_82113,F,dependent,21,75,TRUE
policy_82113,F,dependent,20,47,FALSE
policy_82113,F,dependent,17,74,FALSE
policy_82114,M,own,40,77,TRUE
policy_82114,F,dependent,18,39,FALSE
policy_82114,M,dependent,17,58,FALSE
policy_82114,M,dependent,16,51,FALSE
policy_82115,F,own,47,72,TRUE
policy_82115,M,own,45,76,FALSE
policy_82123,F,own,46,49,TRUE
policy_82124,M,own,56,77,TRUE
policy_82124,F,own,46,52,TRUE
policy_82124,F,dependent,18,66,FALSE
policy_82124,M,dependent,17,79,FALSE
policy_82125,M,own,43,77,FALSE
policy_82125,M,own,37,85,FALSE
policy_82125,F,dependent,17,48,FALSE
policy_82125,M,dependent,18,63,FALSE
policy_82125,M,dependent,18,71,FALSE
policy_82125,M,dependent,19,19,FALSE
policy_82126,M,rent,47,90,FALSE
policy_82126,M,rent,32,98,TRUE
policy_82126,M,dependent,18,68,FALSE
policy_82126,F,dependent,20,62,FALSE
policy_82126,F,dependent,19,86,FALSE
policy_82127,M,own,51,80,TRUE
policy_82127,F,own,50,74,TRUE
policy_82127,F,dependent,19,84,FALSE
policy_82130,M,own,49,84,TRUE
policy_82130,F,own,37,75,TRUE
policy_82130,F,dependent,17,43,FALSE
policy_82131,M,own,55,56,TRUE
policy_82131,F,own,67,89,TRUE
policy_82131,F,dependent,17,68,FALSE
policy_82132,M,own,56,88,FALSE
policy_82132,F,dependent,19,61,FALSE
policy_82132,M,dependent,17,60,FALSE
policy_82132,F,dependent,17,53,FALSE
policy_82133,F,own,38,95,TRUE
policy_82133,M,dependent,17,39,FALSE
policy_82133,M,dependent,19,65,FALSE
policy_82136,M,rent,62,79,TRUE
policy_82136,M,rent,31,85,TRUE
policy_82136,M,dependent,17,81,FALSE
policy_82138,F,own,54,93,TRUE
policy_82138,F,own,48,79,TRUE
policy_82140,M,own,50,78,TRUE
policy_82140,M,own,42,86,FALSE
policy_82142,F,own,79,87,TRUE
policy_82143,M,own,52,82,TRUE
policy_82143,F,own,63,91,FALSE
policy_82144,M,own,67,96,TRUE
policy_82148,M,rent,58,79,TRUE
policy_82148,F,rent,54,65,FALSE
policy_82149,M,own,39,85,FALSE
policy_82151,F,own,59,60,TRUE
policy_82151,F,own,39,80,FALSE
policy_82151,F,dependent,17,76,FALSE
policy_82152,M,own,34,87,TRUE
policy_82152,F,own,62,81,TRUE
policy_82154,F,own,64,81,TRUE
policy_82154,F,own,53,87,TRUE
policy_82154,F,dependent,17,49,NA
policy_82154,F,dependent,17,63,FALSE
policy_82154,M,dependent,16,47,FALSE
policy_82155,M,rent,54,43,TRUE
policy_82159,F,rent,38,84,FALSE
policy_82159,F,rent,35,80,FALSE
policy_82160,M,rent,41,85,NA
policy_82160,F,dependent,19,55,FALSE
policy_82161,M,rent,50,92,TRUE
policy_82161,F,rent,61,72,TRUE
policy_82161,F,dependent,17,76,FALSE
policy_82167,F,rent,40,89,FALSE
policy_82167,F,dependent,20,62,FALSE
policy_82171,M,rent,84,85,FALSE
policy_82171,M,rent,56,67,TRUE
policy_82172,M,rent,29,56,TRUE
policy_82173,M,own,37,99,TRUE
policy_82173,F,own,50,59,TRUE
policy_82173,F,dependent,21,67,FALSE
policy_82178,M,own,29,86,TRUE
policy_82178,F,own,62,91,FALSE
policy_82179,M,dependent,17,44,FALSE
policy_82181,F,own,47,81,TRUE
policy_82181,M,own,49,76,FALSE
policy_82183,F,rent,58,91,TRUE
policy_82183,F,rent,43,83,FALSE
policy_82183,F,dependent,17,66,FALSE
policy_82184,M,rent,83,51,FALSE
policy_82187,M,own,53,93,TRUE
policy_82187,M,own,41,86,FALSE
policy_82187,F,dependent,17,78,FALSE
policy_82189,M,own,51,67,TRUE
policy_82189,F,own,48,85,FALSE
policy_82189,M,dependent,18,64,FALSE
policy_82192,F,own,57,80,FALSE
policy_82192,F,own,41,68,TRUE
policy_82193,F,own,49,79,TRUE
policy_82193,F,own,66,77,FALSE
policy_82193,F,dependent,21,76,TRUE
policy_82200,F,rent,48,92,TRUE
policy_82200,F,rent,65,78,FALSE
policy_82202,M,rent,81,84,FALSE
policy_82202,F,rent,35,89,FALSE
policy_82203,M,dependent,20,37,FALSE
policy_82204,M,own,71,65,TRUE
policy_82205,M,rent,42,38,FALSE
policy_82205,F,rent,49,68,TRUE
policy_82207,F,own,58,40,FALSE
policy_82208,F,dependent,18,70,FALSE
policy_82214,M,own,56,66,FALSE
policy_82215,M,own,59,75,TRUE
policy_82215,F,dependent,17,53,FALSE
policy_82215,M,dependent,18,80,FALSE
policy_82223,F,rent,33,64,TRUE
policy_82223,F,dependent,18,22,FALSE
policy_82223,M,dependent,17,51,FALSE
policy_82226,M,own,47,66,FALSE
policy_82226,F,own,44,72,TRUE
policy_82231,M,rent,54,39,FALSE
policy_82231,M,rent,31,98,FALSE
policy_82244,F,own,36,86,TRUE
policy_82245,F,own,51,65,FALSE
policy_82245,F,own,56,95,TRUE
policy_82249,M,own,44,72,TRUE
policy_82249,F,own,46,81,TRUE
policy_82249,F,dependent,17,71,FALSE
policy_82250,F,own,32,89,FALSE
policy_82250,F,own,51,68,FALSE
policy_82252,F,rent,45,79,TRUE
policy_82252,F,dependent,17,68,FALSE
policy_82252,F,dependent,18,60,FALSE
policy_82257,M,rent,55,50,FALSE
policy_82257,F,dependent,19,55,FALSE
policy_82259,M,rent,52,87,FALSE
policy_82265,M,own,59,83,FALSE
policy_82266,F,rent,43,49,FALSE
policy_82266,F,rent,52,83,TRUE
policy_82271,F,rent,47,46,TRUE
policy_82271,F,rent,52,64,FALSE
policy_82272,F,own,45,54,TRUE
policy_82272,F,own,45,81,FALSE
policy_82272,F,dependent,16,55,FALSE
policy_82276,M,own,64,62,TRUE
policy_82276,F,own,56,77,TRUE
policy_82279,M,rent,54,61,FALSE
policy_82281,F,own,39,79,TRUE
policy_82281,F,own,61,68,TRUE
policy_82281,F,dependent,18,80,FALSE
policy_82286,M,rent,68,83,FALSE
policy_82287,M,own,44,20,TRUE
policy_82287,M,own,45,86,TRUE
policy_82287,F,dependent,16,74,FALSE
policy_82287,F,dependent,17,61,FALSE
policy_82287,M,dependent,18,80,FALSE
policy_82288,M,own,51,92,FALSE
policy_82292,M,own,55,31,FALSE
policy_82292,M,own,51,69,TRUE
policy_82293,M,rent,59,59,FALSE
policy_82293,F,dependent,16,84,FALSE
policy_82295,M,rent,65,64,FALSE
policy_82296,M,own,37,85,TRUE
policy_82296,F,dependent,17,52,FALSE
policy_82296,F,dependent,18,70,FALSE
policy_82297,F,rent,68,64,FALSE
policy_82297,M,dependent,18,87,FALSE
policy_82298,F,own,73,84,FALSE
policy_82298,F,dependent,19,86,FALSE
policy_82298,F,dependent,16,83,FALSE
policy_82298,M,dependent,18,70,FALSE
policy_82298,F,dependent,20,56,FALSE
policy_82298,M,dependent,17,78,FALSE
policy_82300,F,own,51,84,TRUE
policy_82300,F,own,58,58,TRUE
policy_82301,F,dependent,20,53,FALSE
policy_82302,M,rent,48,78,FALSE
policy_82308,M,own,33,53,FALSE
policy_82308,F,own,57,52,FALSE
policy_82309,M,own,32,45,FALSE
policy_82309,M,dependent,18,69,FALSE
policy_82309,F,dependent,18,29,FALSE
policy_82312,M,own,36,51,TRUE
policy_82312,F,own,54,73,TRUE
policy_82313,M,rent,73,69,FALSE
policy_82317,M,own,53,87,TRUE
policy_82317,F,dependent,16,61,FALSE
policy_82318,F,rent,37,18,FALSE
policy_82318,F,rent,52,70,TRUE
policy_82321,M,rent,36,97,FALSE
policy_82322,F,own,56,88,TRUE
policy_82322,F,own,48,77,TRUE
policy_82322,F,dependent,19,60,FALSE
policy_82324,M,own,61,77,TRUE
policy_82324,F,own,49,79,FALSE
policy_82324,F,dependent,23,73,TRUE
policy_82324,M,dependent,18,44,FALSE
policy_82328,M,dependent,16,77,FALSE
policy_82330,M,own,72,69,TRUE
policy_82330,M,own,79,71,TRUE
policy_82330,M,dependent,18,55,FALSE
policy_82332,M,rent,49,69,FALSE
policy_82332,F,dependent,16,31,FALSE
policy_82333,F,rent,43,72,FALSE
policy_82335,M,rent,55,77,TRUE
policy_82335,M,rent,55,82,TRUE
policy_82338,F,own,49,88,TRUE
policy_82338,M,own,64,72,FALSE
policy_82338,M,dependent,18,1,FALSE
policy_82338,M,dependent,19,78,FALSE
policy_82338,M,dependent,16,53,FALSE
policy_82338,F,dependent,19,64,FALSE
policy_82341,M,own,41,92,FALSE
policy_82341,F,dependent,16,69,FALSE
policy_82341,M,dependent,17,66,FALSE
policy_82341,M,dependent,21,62,TRUE
policy_82341,M,dependent,17,56,FALSE
policy_82344,F,own,56,94,TRUE
policy_82345,M,rent,44,67,TRUE
policy_82345,M,rent,30,83,TRUE
policy_82346,M,own,46,73,TRUE
policy_82348,F,own,39,69,FALSE
policy_82353,M,own,75,14,TRUE
policy_82353,F,own,53,70,TRUE
policy_82354,M,rent,51,75,TRUE
policy_82354,F,dependent,18,58,FALSE
policy_82354,M,dependent,17,84,FALSE
policy_82358,M,rent,30,77,FALSE
policy_82358,F,rent,39,51,TRUE
policy_82358,M,dependent,19,50,FALSE
policy_82358,M,dependent,17,59,FALSE
policy_82358,F,dependent,18,71,FALSE
policy_82358,F,dependent,18,63,FALSE
policy_82360,M,rent,69,78,TRUE
policy_82360,M,dependent,17,40,FALSE
policy_82362,F,rent,33,60,FALSE
policy_82363,F,own,33,98,TRUE
policy_82364,F,rent,41,74,FALSE
policy_82364,F,dependent,18,68,FALSE
policy_82364,M,dependent,17,74,FALSE
policy_82365,M,rent,36,83,FALSE
policy_82365,F,rent,35,62,FALSE
policy_82367,M,own,74,47,TRUE
policy_82367,F,dependent,18,71,FALSE
policy_82367,F,dependent,20,78,FALSE
policy_82373,M,rent,54,55,TRUE
policy_82375,F,own,44,96,TRUE
policy_82376,M,own,42,76,TRUE
policy_82376,F,own,89,93,NA
policy_82378,F,rent,37,70,FALSE
policy_82380,F,dependent,18,49,FALSE
policy_82381,M,rent,38,75,FALSE
policy_82383,M,rent,42,79,TRUE
policy_82383,F,dependent,17,24,FALSE
policy_82387,F,own,73,50,TRUE
policy_82387,F,own,42,60,TRUE
policy_82387,F,dependent,18,70,FALSE
policy_82387,M,dependent,21,77,TRUE
policy_82394,M,rent,41,89,FALSE
policy_82397,F,rent,57,44,TRUE
policy_82397,M,rent,62,77,TRUE
policy_82398,F,own,46,78,TRUE
policy_82398,F,own,46,91,TRUE
policy_82398,F,dependent,17,64,FALSE
policy_82399,F,rent,43,82,TRUE
policy_82401,M,own,47,69,TRUE
policy_82401,M,dependent,20,60,FALSE
policy_82402,M,rent,56,81,TRUE
policy_82405,M,rent,45,41,TRUE
policy_82405,M,rent,29,45,TRUE
policy_82405,F,dependent,17,74,FALSE
policy_82408,F,rent,64,85,FALSE
policy_82408,F,dependent,18,81,FALSE
policy_82408,F,dependent,17,49,FALSE
policy_82409,M,own,39,65,FALSE
policy_82409,M,dependent,17,71,FALSE
policy_82409,M,dependent,19,59,FALSE
policy_82410,M,own,72,62,TRUE
policy_82410,M,own,51,66,TRUE
policy_82410,M,dependent,20,31,FALSE
policy_82412,M,dependent,17,62,FALSE
policy_82414,F,rent,55,20,NA
policy_82418,M,own,60,49,FALSE
policy_82418,F,own,51,58,FALSE
policy_82418,F,dependent,20,63,FALSE
policy_82422,M,rent,37,95,TRUE
policy_82422,F,rent,44,89,TRUE
policy_82422,M,dependent,17,-1,FALSE
policy_82422,F,dependent,18,65,FALSE
policy_82424,M,own,42,74,TRUE
policy_82424,F,dependent,20,61,FALSE
policy_82424,M,dependent,17,84,FALSE
policy_82426,F,rent,33,75,TRUE
policy_82427,F,rent,57,40,TRUE
policy_82430,F,own,45,78,FALSE
policy_82430,F,own,47,76,TRUE
policy_82430,F,dependent,19,78,FALSE
policy_82430,F,dependent,17,70,FALSE
policy_82430,F,dependent,17,28,FALSE
policy_82430,M,dependent,19,84,FALSE
policy_82431,M,rent,52,83,TRUE
policy_82431,M,dependent,17,74,FALSE
policy_82433,F,rent,44,77,TRUE
policy_82433,F,rent,55,80,TRUE
policy_82435,F,rent,52,80,TRUE
policy_82435,M,dependent,17,67,FALSE
policy_82435,F,dependent,20,55,FALSE
policy_82435,F,dependent,17,44,FALSE
policy_82435,F,dependent,16,49,FALSE
policy_82441,M,own,71,81,TRUE
policy_82441,F,dependent,18,-9,FALSE
policy_82441,M,dependent,18,60,FALSE
policy_82441,M,dependent,17,80,FALSE
policy_82441,M,dependent,18,52,FALSE
policy_82442,M,own,46,55,TRUE
policy_82442,M,own,34,73,TRUE
policy_82443,F,rent,44,66,TRUE
policy_82445,M,rent,81,90,TRUE
policy_82445,M,rent,41,82,FALSE
policy_82446,M,own,48,81,TRUE
policy_82446,F,own,60,90,TRUE
policy_82448,M,rent,52,84,TRUE
policy_82449,M,own,74,93,FALSE
policy_82449,F,own,58,81,TRUE
policy_82452,M,own,44,62,TRUE
policy_82452,F,own,60,80,TRUE
policy_82452,M,dependent,18,77,FALSE
policy_82452,F,dependent,20,71,FALSE
policy_82452,M,dependent,18,29,FALSE
policy_82454,F,own,50,67,FALSE
policy_82454,F,own,71,72,FALSE
policy_82454,M,dependent,17,81,FALSE
policy_82458,F,own,51,81,TRUE
policy_82459,F,rent,62,55,TRUE
policy_82464,F,rent,49,82,TRUE
policy_82466,M,rent,54,92,TRUE
policy_82466,M,rent,50,97,TRUE
policy_82467,M,rent,36,54,TRUE
policy_82469,M,rent,53,51,FALSE
policy_82469,M,dependent,17,70,FALSE
policy_82469,F,dependent,18,68,FALSE
policy_82470,M,rent,41,76,TRUE
policy_82471,M,rent,39,91,TRUE
policy_82472,F,rent,44,80,TRUE
policy_82472,M,rent,58,43,FALSE
policy_82473,M,own,59,58,TRUE
policy_82473,F,own,37,69,TRUE
policy_82473,M,dependent,19,67,FALSE
policy_82475,M,rent,58,52,TRUE
policy_82475,M,rent,48,69,FALSE
policy_82477,M,rent,72,84,FALSE
policy_82477,F,rent,57,68,TRUE
policy_82477,F,dependent,20,63,FALSE
policy_82482,M,own,58,48,FALSE
policy_82482,F,own,51,78,TRUE
policy_82482,F,dependent,21,64,TRUE
policy_82482,F,dependent,22,67,TRUE
policy_82482,F,dependent,17,16,FALSE
policy_82483,M,rent,76,75,TRUE
policy_82483,F,rent,35,82,FALSE
policy_82483,M,dependent,19,70,FALSE
policy_82484,M,rent,56,63,TRUE
policy_82484,F,dependent,17,74,FALSE
policy_82486,F,dependent,17,70,FALSE
policy_82490,M,own,52,54,FALSE
policy_82492,F,own,50,76,TRUE
policy_82492,M,own,60,47,TRUE
policy_82495,M,rent,44,77,TRUE
policy_82497,F,rent,55,48,TRUE
policy_82499,M,dependent,19,67,FALSE
policy_82500,F,rent,55,29,TRUE
policy_82506,F,rent,59,80,FALSE
policy_82506,F,dependent,17,68,FALSE
policy_82508,F,dependent,17,49,FALSE
policy_82511,M,dependent,18,52,FALSE
policy_82515,F,rent,55,73,TRUE
policy_82515,F,rent,53,74,TRUE
policy_82516,M,rent,39,90,TRUE
policy_82516,F,rent,56,77,TRUE
policy_82516,F,dependent,17,63,FALSE
policy_82516,M,dependent,19,68,FALSE
policy_82517,F,rent,34,82,FALSE
policy_82519,M,own,69,53,FALSE
policy_82519,M,dependent,20,35,FALSE
policy_82519,F,dependent,17,85,FALSE
policy_82519,F,dependent,19,67,FALSE
policy_82519,M,dependent,18,69,FALSE
policy_82520,M,rent,35,81,TRUE
policy_82520,F,rent,42,71,TRUE
policy_82522,F,own,61,89,FALSE
policy_82522,F,own,58,79,FALSE
policy_82523,M,rent,57,72,TRUE
policy_82524,M,own,65,72,TRUE
policy_82525,M,rent,35,78,TRUE
policy_82527,M,rent,51,90,TRUE
policy_82527,F,dependent,17,56,FALSE
policy_82528,M,own,44,68,TRUE
policy_82528,M,own,50,87,TRUE
policy_82528,F,dependent,20,76,FALSE
