"convert_ind","discount","Home_policy_ind","quoted_amt","credit_score","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","total_number_veh","Carrier1","Carrier2","Carrier3","Carrier4","Carrier5","Carrier6","Carrier7","Carrier8","Package_high","Package_medium","Package_low","Catzone1","Catzone2","Catzone3","Catzone4","Catzone5","Parking_home","Parking_garage","Parking_street","mean_gender","act_num_drivers","num_liv_own","num_liv_dep","num_liv_rent","mean_age","mean_safe","mean_edu","act_num_leased_veh","act_num_loaned_veh","act_num_owned_veh","act_num_veh","mean_car_age","cv_index"
0,0,0,10280,600,3,1,2,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,0,1,2,39,74.6666666666667,0.333333333333333,0,2,3,5,3.75,10
0,0,0,4812,661,2,0,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,2,0,0,59.5,86.5,1,0,2,2,4,4.75,10
0,1,0,1703,764,4,2,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,4,1,3,0,23.75,63,0.25,0,2,2,4,5.75,10
0,0,0,3679,653,2,1,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,0,0,2,54,83,0,0,1,1,2,4,10
0,0,0,982,820,1,2,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,30,68,0,0,1,3,4,3.5,10
0,0,0,8911,561,1,2,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,53,85,0,1,1,3,5,4.2,10
0,0,0,2501,651,3,1,3,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333333333333333,3,0,2,1,25.6666666666667,66.6666666666667,0,0,1,1,2,2.5,10
0,0,0,1456,738,1,2,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,54,43,0,1,1,2,4,4.75,10
0,0,0,7076,534,1,1,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,53,57,0,0,1,1,2,4,10
0,0,0,2202,692,5,1,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.4,5,1,4,0,25,61.8,0.4,0,0,3,3,5,10
0,0,0,7090,550,3,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333333333,3,2,1,0,34.3333333333333,67.3333333333333,0.666666666666667,1,3,3,7,4,10
0,0,0,4810,643,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,46,78,1,0,0,1,1,4,10
0,0,0,4630,611,1,1,1,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,52,58,0,0,2,1,3,6.66666666666667,10
0,0,0,3739,672,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,16,67,0,0,2,2,4,5.5,10
0,0,0,4295,668,4,1,3,0,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.75,4,2,2,0,31,47.25,0.5,1,1,1,3,5.33333333333333,10
0,0,0,4274,571,3,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.333333333333333,3,2,1,0,44,83.6666666666667,0.333333333333333,0,3,3,6,5.33333333333333,10
0,0,0,1458,766,3,1,3,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0.666666666666667,3,0,1,2,43.6666666666667,68.3333333333333,0.333333333333333,0,2,2,4,4.5,10
0,0,0,38792,,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,57,92,1,1,1,2,4,5.5,10
0,0,0,7217,570,1,3,1,1,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,61,40,1,1,2,2,5,4.6,10
0,0,0,2384,687,1,2,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,17,85,0,0,1,2,3,6.66666666666667,10
0,0,0,5574,613,2,1,2,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,1,1,0,28,80.5,0,0,2,1,3,6.66666666666667,10
0,0,0,4682,588,3,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,2,1,0,51.6666666666667,67.3333333333333,0.666666666666667,2,0,1,3,8.66666666666667,10
0,1,1,2411,640,1,2,2,1,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,61,95,1,0,2,1,3,5,10
0,1,1,2646,657,1,2,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,55,62,1,1,1,2,4,5,10
0,0,0,4247,688,4,1,3,1,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.5,4,1,3,0,27.75,62.75,0,1,1,2,4,5.25,10
0,0,0,6479,536,2,2,3,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,2,1,1,0,30,55,0,0,3,3,6,4.16666666666667,10
0,0,0,18385,505,1,2,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,58,8,1,0,3,1,4,4.5,10
0,0,0,3588,755,1,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,29,30,1,0,2,1,3,6,10
0,0,0,1214,753,2,2,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,0,0,56.5,71.5,0.5,0,2,1,3,4.66666666666667,10
0,0,0,4736,647,4,2,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.75,4,0,3,1,24.25,61,0.25,0,1,1,2,6,10
0,0,0,2716,629,1,2,2,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,17,59,0,1,0,2,3,2,10
0,0,0,7716,489,3,1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.666666666666667,3,0,1,2,40.6666666666667,59.3333333333333,0.333333333333333,2,2,1,5,4.8,10
0,0,0,6150,548,2,0,2,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,2,0,0,43,76,0.5,0,2,2,4,5.25,10
0,0,0,4755,678,2,3,1,0,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,1,28,80.5,0.5,1,1,2,4,7.25,10
0,0,0,5840,658,3,3,1,1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,2,0,23.3333333333333,67.3333333333333,0.333333333333333,1,0,1,2,8.5,10
0,1,0,13153,506,6,2,1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.333333333333333,6,0,4,2,27.3333333333333,60.5,0.333333333333333,2,0,1,3,6,10
0,0,0,4206,575,1,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,61,27,0,1,1,1,3,2.66666666666667,10
0,0,0,2205,673,2,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,2,0,0,43.5,78.5,0,0,0,2,2,4,10
0,0,0,2264,616,3,2,1,2,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.333333333333333,3,2,1,0,49.3333333333333,60,0,0,2,1,3,7,10
0,0,0,3234,641,2,2,2,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,2,2,0,0,48,79.5,0,0,2,3,5,6.4,10
0,0,0,3997,706,3,3,2,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.333333333333333,3,1,2,0,29.3333333333333,69.3333333333333,0.333333333333333,0,2,2,4,3.5,10
0,0,0,2721,714,2,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,2,0,0,2,52,85.5,0,1,2,3,6,4.5,10
0,1,1,2310,707,3,3,2,1,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.666666666666667,3,0,2,1,29,61.3333333333333,0.333333333333333,0,3,1,4,4.75,10
0,0,0,2168,658,3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.333333333333333,3,0,1,2,43,82,0,2,2,3,7,6.42857142857143,10
0,0,0,2302,697,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,64,67,1,2,0,1,3,5,10
0,0,0,2129,648,2,1,2,2,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2,0,0,2,48,82.5,0.5,0,0,1,1,4,10
0,0,0,4242,645,1,2,1,1,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,51,60,1,0,1,1,2,5,10
0,0,0,6920,555,2,2,1,1,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,2,2,0,0,38,84,1,0,3,3,6,4.33333333333333,10
0,1,1,482,745,1,2,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,17,57,0,0,2,2,4,3.25,10
0,0,0,19107,567,2,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,2,0,0,54,69.5,0.5,0,1,2,3,4.66666666666667,10
0,0,0,2191,649,5,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,5,2,3,0,33,60.8,0.2,0,1,1,2,6.5,10
0,0,0,2178,653,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,18,62,0,1,1,2,4,5.75,10
0,0,0,42747,553,1,2,2,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,46,68,0,0,0,3,3,5.66666666666667,10
0,1,1,6509,498,1,1,3,1,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,59,87,1,0,2,2,4,6,10
0,0,0,1027,775,2,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.5,2,0,0,2,66.5,82.5,0.5,0,2,3,5,6,10
0,0,0,2762,570,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.666666666666667,3,0,1,2,41,58.3333333333333,0.333333333333333,0,3,1,4,5.75,10
0,0,0,19616,468,2,2,2,1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.5,2,2,0,0,52,88.5,1,0,2,2,4,3.5,10
0,1,1,2935,641,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,2,0,0,2,63,77,0.5,1,1,3,5,4.2,10
0,0,0,5108,677,2,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,2,46.5,74.5,0,0,2,2,4,5.25,10
0,0,0,6978,551,2,2,1,0,3,0,0,0,0,0,0,0,1,,,,0,0,0,1,0,0,0,0,0,2,2,0,0,54,81.5,1,0,1,1,2,5,10
0,0,0,4053,713,2,1,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,2,47,85.5,1,0,1,2,3,6,10
0,0,0,2633,664,2,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,2,2,0,0,62,55.5,0.5,1,1,1,3,5.66666666666667,10
0,0,0,1354,736,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,2,41,64.5,0.5,1,2,2,5,4.4,10
0,0,0,1571,733,3,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.333333333333333,3,2,1,0,48.3333333333333,78.3333333333333,0,0,0,3,3,4,10
0,0,0,5107,676,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,59,85,1,1,1,1,3,7.33333333333333,10
0,1,1,3841,689,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,2,2,0,0,46.5,81.5,1,1,3,1,5,4.2,10
0,0,0,3147,681,3,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,,,,,,0,0,0,0.333333333333333,3,1,2,0,26.3333333333333,70.6666666666667,0.333333333333333,1,2,1,4,9,10
0,1,1,22534,563,2,1,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.5,2,1,1,0,40,68.5,0.5,1,3,1,5,5.6,10
0,0,0,3294,659,1,2,1,2,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,46,71,0,0,2,2,4,6.25,10
0,0,0,2962,586,1,1,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,78,69,0,0,3,2,5,4.6,10
0,1,0,7412,532,3,2,2,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666666666666667,3,1,2,0,22.3333333333333,62.3333333333333,0.333333333333333,1,1,2,4,4,10
0,0,0,2969,705,2,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.5,2,0,0,2,49.5,66.5,0.5,0,1,1,2,6,10
0,1,0,5300,691,1,0,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,52,64,1,2,1,3,6,5,10
0,0,0,4950,668,1,0,2,2,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,47,71,1,0,0,2,2,5,10
0,0,0,18280,498,1,0,1,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,35,75,1,0,3,3,6,4,10
0,0,0,3393,611,1,2,3,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,50,91,1,0,2,3,5,5.6,10
0,0,0,2849,637,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,57.5,66.5,0.5,0,3,2,5,5.6,10
0,0,0,1221,713,1,0,2,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,69,62,0,0,0,1,1,8,10
0,0,0,4483,665,1,1,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,59,80,0,1,2,1,4,5.75,10
0,0,0,2210,,3,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.666666666666667,3,2,1,0,40.6666666666667,68.3333333333333,0,1,1,1,3,6,10
0,0,0,66567,515,3,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.333333333333333,3,1,2,0,27.6666666666667,69.3333333333333,0,0,3,2,5,4.4,10
0,0,0,2872,674,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,34,56,0,1,2,1,4,5.5,10
0,0,0,5032,705,3,2,1,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.333333333333333,3,0,2,1,24,74,0,1,2,2,5,5,10
0,1,1,3952,645,6,1,2,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.666666666666667,6,1,5,0,20.8333333333333,69.8333333333333,0,1,3,1,5,4.8,10
0,0,0,3012,684,1,1,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,19,71,0,0,3,1,4,7.5,10
0,0,0,4523,673,1,3,2,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,51,85,1,1,0,3,4,4.5,10
0,0,0,2452,651,4,3,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,2,2,34,67.75,0.25,1,2,2,5,2.8,10
0,0,0,1740,780,1,1,3,2,6,1,0,0,0,0,0,0,0,,,,0,1,0,0,0,0,0,0,0,1,1,0,0,42,64,1,1,1,1,3,4.33333333333333,10
0,0,0,1107,674,2,1,3,0,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,2,0,0,2,56.5,84.5,0.5,2,0,2,4,5.25,10
0,0,0,1752,705,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,49,98,1,0,1,1,2,7.5,10
0,0,0,5673,610,3,3,2,1,6,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,2,1,30.6666666666667,65.6666666666667,0,0,1,1,2,5,10
0,0,0,7193,526,4,2,2,0,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.25,4,2,2,0,32.75,47.75,0.25,0,1,3,4,5,10
0,0,0,9219,546,1,1,3,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,53,83,1,1,1,2,4,5.5,10
0,0,0,1467,734,2,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,2,64.5,75.5,0.5,0,3,1,4,7,10
0,0,0,2665,713,1,1,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,17,32,0,0,3,2,5,4.2,10
0,1,0,3448,592,2,2,3,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.5,2,2,0,0,60,69,0.5,0,0,1,1,4,10
0,0,0,5637,690,5,1,3,1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0.4,5,2,3,0,36.4,73,0,0,0,2,2,4.5,10
0,0,0,11520,542,2,0,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5,2,1,1,0,23.5,67.5,0,0,1,2,3,5.33333333333333,10
0,0,0,3380,640,2,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,2,0,0,2,46.5,72.5,1,0,0,1,1,6,10
0,1,1,3335,685,3,2,2,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.333333333333333,3,2,1,0,60.3333333333333,77,0.666666666666667,0,0,2,2,3.5,10
0,1,1,405,743,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,19,59,0,1,0,1,2,5.5,10
0,0,0,3881,719,3,1,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.666666666666667,3,0,1,2,39.3333333333333,63,0.333333333333333,0,2,1,3,3.33333333333333,10
0,0,0,4959,656,3,1,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.333333333333333,3,0,1,2,33.3333333333333,73.3333333333333,0.666666666666667,1,2,1,4,5,10
0,0,0,16460,415,1,0,2,1,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,66,72,1,0,2,1,3,4.66666666666667,10
0,1,0,3531,652,4,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,4,2,2,0,29.25,62.75,0.5,0,0,2,2,4.5,10
0,0,0,2439,650,3,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,1,31,60,0.333333333333333,2,3,2,7,4.85714285714286,10
0,0,0,42758,542,3,1,1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.666666666666667,3,1,2,0,36.3333333333333,60,0,1,0,1,2,3,10
0,0,0,5970,722,5,2,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.2,5,2,3,0,34.4,68.4,0.4,0,0,2,2,7,10
0,0,0,1840,803,1,1,2,1,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,32,67,1,1,1,3,5,5.2,10
0,0,0,5346,620,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.666666666666667,3,2,1,0,38.6666666666667,69.6666666666667,0,2,1,3,6,4.66666666666667,10
0,0,0,7262,558,3,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.333333333333333,3,0,2,1,20.6666666666667,86.3333333333333,0.333333333333333,2,3,1,6,4.16666666666667,10
0,0,0,7082,580,3,2,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.666666666666667,3,0,1,2,36.6666666666667,79,0.666666666666667,1,0,2,3,3.66666666666667,10
0,0,0,3186,711,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.333333333333333,3,0,1,2,40,77.3333333333333,0.666666666666667,0,2,1,3,3.66666666666667,10
0,0,0,1132,649,3,1,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.333333333333333,3,0,1,2,37,82.6666666666667,0.333333333333333,1,2,1,4,4.75,10
0,0,0,6949,605,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,31,60,1,0,1,2,3,6.66666666666667,10
0,0,0,4491,609,1,3,3,2,8,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,64,46,1,2,1,1,4,4.25,10
0,0,0,16135,487,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.4,5,1,4,0,24.8,71.6,0,0,2,1,3,6,10
0,0,0,4330,613,1,3,2,0,5,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,65,85,1,0,1,3,4,5.75,10
0,0,0,7464,518,1,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,62,67,1,2,0,1,3,3.33333333333333,10
0,1,1,15087,507,1,2,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,63,82,1,1,1,1,3,4.33333333333333,10
0,0,0,22261,615,4,1,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,4,2,2,0,38.75,64.5,0.5,1,2,1,4,5,10
0,0,0,,756,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.5,2,0,0,2,55,69,0.5,1,2,1,4,5.5,10
0,0,0,6272,550,1,3,3,0,6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,46,75,0,0,2,3,5,5.8,10
0,0,0,787,762,2,2,3,1,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,2,0,1,1,33.5,64,0,0,1,2,3,4.33333333333333,10
0,0,0,7104,535,1,2,3,1,6,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,33,70,1,2,0,1,3,6.33333333333333,10
0,0,0,1466,738,5,1,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4,5,2,3,0,26.8,71.2,0.4,0,2,2,4,5.75,10
0,1,0,1517,761,2,2,3,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,2,37,71,0.5,0,2,3,5,6.4,10
0,1,1,2795,579,1,1,2,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,54,64,1,0,0,1,1,4,10
0,1,0,1648,812,1,3,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,17,43,0,1,3,1,5,4,10
0,0,0,2052,653,2,1,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.5,2,1,1,0,36.5,72.5,0.5,1,3,1,5,4.4,10
0,0,0,1994,812,2,0,3,1,4,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,1,24.5,78.5,0.5,0,1,1,2,3.5,10
0,0,0,2404,620,1,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,32,88,1,0,3,1,4,5.5,10
0,0,0,3216,698,1,1,2,1,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,64,71,1,0,3,1,4,7.75,10
0,0,0,2217,621,2,2,1,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,31,60,0,2,1,1,4,5.5,10
0,0,0,1178,747,2,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,49.5,84,1,0,1,1,2,6,10
0,1,1,6641,587,2,1,2,2,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,2,0,1,1,30,70.5,0.5,1,1,1,3,4.66666666666667,10
0,0,0,5366,601,1,1,2,1,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,17,54,0,1,1,1,3,3.33333333333333,10
0,0,0,1183,764,2,1,2,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,2,0,0,2,43,77,0.5,0,2,1,3,6,10
0,0,0,4994,579,1,2,3,2,7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,45,81,0,2,1,2,5,3.8,10
0,1,1,15677,484,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,44.5,68,0.5,0,1,1,2,7,10
0,1,0,8646,548,2,1,3,0,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,53.5,81.5,0.5,1,1,3,5,4.8,10
0,0,0,5243,675,5,2,3,1,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4,5,2,3,0,30,63.6,0.2,0,2,2,4,4.75,10
0,0,0,,577,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,65,59,1,1,0,2,3,5.33333333333333,10
0,0,0,1440,764,4,2,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.5,4,2,2,0,30.75,72.5,0.25,0,1,2,3,5,10
